826,1951,19
827,1951,13
828,1951,55
829,1951,9
830,1951,20
831,1951,14
832,1951,67
833,1950,9
834,1950,6
835,1950,19
836,1950,66
837,1950,13
838,1950,55
839,1950,14
841,2011,1
842,2011,2
843,2011,17
844,2011,5
845,2011,4
846,2011,6
847,2011,7
848,2011,12
849,2011,9
850,2011,20
851,2011,11
852,2011,13
853,2011,14
854,2011,15
855,2011,22
856,2011,35
857,2011,68
858,2011,24
859,2011,18
860,2012,1
861,2012,2
862,2012,17
863,2012,3
864,2012,4
865,2012,6
866,2012,7
867,2012,12
868,2012,9
869,2012,10
870,2012,11
871,2012,13
872,2012,14
873,2012,15
874,2012,22
875,2012,35
876,2012,68
877,2012,24
878,2012,69
879,2012,18
880,2013,1
881,2013,2
882,2013,17
883,2013,3
884,2013,4
885,2013,6
886,2013,7
887,2013,9
888,2013,20
890,2013,11
891,2013,13
892,2013,14
893,2013,15
894,2013,35
895,2013,22
896,2013,68
897,2013,24
898,2013,69
899,2013,18
900,2014,1
901,2014,2
902,2014,3
903,2014,17
904,2014,4
905,2014,6
906,2014,7
907,2014,70
908,2014,9
909,2014,10
910,2014,11
911,2014,13
912,2014,14
913,2014,15
914,2014,22
915,2014,71
916,2014,69
917,2014,18
918,2014,24
931,2015,6
932,2015,7
929,2015,3
930,2015,4
928,2015,17
926,2015,1
927,2015,2
933,2015,70
934,2015,9
936,2015,11
937,2015,13
938,2015,14
939,2015,15
940,2015,22
941,2015,71
942,2015,69
943,2015,32
944,2015,18
945,2015,24
948,2016,1
949,2016,3
950,2016,17
951,2016,71
952,2016,4
953,2016,6
954,2016,7
955,2016,73
956,2016,70
957,2016,9
958,2016,11
959,2016,10
960,2016,13
961,2016,14
962,2016,15
963,2016,2
964,2016,22
965,2016,69
966,2016,32
967,2016,18
968,2016,24
969,2017,1
970,2017,17
971,2017,3
972,2017,71
973,2017,4
974,2017,6
975,2017,7
976,2017,73
977,2017,70
978,2017,9
979,2017,11
980,2017,13
981,2017,14
982,2017,15
983,2017,2
984,2017,22
985,2017,69
986,2017,32
987,2017,18
988,2017,24
989,2018,1
990,2018,3
991,2018,17
992,2018,73
993,2018,4
994,2018,6
995,2018,7
996,2018,34
997,2018,70
998,2018,9
999,2018,10
1000,2018,11
1001,2018,13
1002,2018,14
1003,2018,15
1004,2018,71
1005,2018,22
1006,2018,69
1007,2018,32
1008,2018,18
1009,2018,24
1010,2019,1
1011,2019,3
1012,2019,17
1013,2019,73
1014,2019,4
1015,2019,6
1016,2019,7
1017,2019,34
1018,2019,70
1019,2019,9
1020,2019,10
1021,2019,11
1022,2019,13
1023,2019,14
1024,2019,15
1025,2019,71
1026,2019,22
1027,2019,32
1028,2019,69
1029,2019,18
1030,2019,24
1031,2020,1
1032,2020,3
1033,2020,74
1034,2020,17
1035,2020,39
1036,2020,4
1037,2020,6
1038,2020,73
1039,2020,7
1040,2020,34
1041,2020,70
1042,2020,9
1043,2020,11
1044,2020,13
1045,2020,14
1046,2020,15
1047,2020,71
1048,2020,22
1049,2020,69
1050,2020,32
1051,2020,18
1052,2020,24
